,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
149619,720930,3171961,Low,NE,DESTRUCT PROP,P180201569,1700 E 33RD ST,39.328484,-76.59188,2018-01-20
149646,720962,3177819,Low,ND,DESTRUCT PROP,P180222428,2400 MARYLAND AV,39.316278000000004,-76.618243,2018-01-22
149736,721076,3164951,Low,CD,DESTRUCT PROP,P180172587,400 GEORGE ST,39.295776000000004,-76.621318,2018-01-17
149852,721244,3195006,Low,SD,DESTRUCT PROP,P180282814,2800 INDIANA ST,39.261014,-76.635145,2018-01-28
149912,721352,3206497,Low,SE,DESTRUCT PROP,P180331359,3000 E FAYETTE ST,39.294691,-76.57479000000001,2018-02-02
150016,721531,3193467,Low,SW,DESTRUCT PROP,P180281046,200 DIENER PL,39.283316,-76.68755,2018-01-28
150091,721690,3190370,Low,SD,DESTRUCT PROP,P180270677,3800 FAIRHAVEN AV,39.230472999999996,-76.590491,2018-01-27
150115,721724,3193645,Low,NE,DESTRUCT PROP,P180281256,1500 OAKRIDGE RD,39.333127000000005,-76.59455,2018-01-28
150119,721730,3193433,Low,ED,DESTRUCT PROP,P180281022,1900 CECIL AV,39.311867,-76.605161,2018-01-28
150159,721820,3206346,Low,SE,DESTRUCT PROP,P180331179,3000 E FAYETTE ST,39.294691,-76.57479000000001,2018-02-02
150297,722099,3205327,Low,ED,DESTRUCT PROP,P180323093,900 N CENTRAL AV,39.300670000000004,-76.60025,2018-02-01
150299,722102,3202538,Low,SW,DESTRUCT PROP,P180312887,2100 CHELSEA TE,39.310757,-76.680534,2018-01-31
150358,737577,2861099,Low,NE,DESTRUCT PROP,P172630570,2400 PICKERING DR,39.369528,-76.56440699999999,2017-09-20
150373,741030,3100190,Low,NE,DESTRUCT PROP,P173500037,5000 SINCLAIR LN,39.322373,-76.54575799999999,2017-12-21
150496,744311,2519153,Medium,SE,DESTRUCT PROP,P171441251,6200 PLANTVIEW WY,39.277136,-76.54106,2017-05-24
150625,744531,2535495,Low,NE,DESTRUCT PROP,P171492774,5000 ANTHONY AV,39.332878,-76.552002,2017-05-29
150683,744621,2492113,Low,WD,DESTRUCT PROP,P171351845,1600 W LEXINGTON ST,39.290690999999995,-76.64250600000001,2017-05-15
150885,744907,2504066,Low,SW,DESTRUCT PROP,P171391113,4100 POTTER ST,39.278172,-76.68324799999999,2017-05-19
150955,745003,2460896,Low,SE,DESTRUCT PROP,P171240941,2700 JEFFERSON ST,39.296875,-76.578906,2017-05-04
151184,745314,2638096,Low,ND,DESTRUCT PROP,P171833068,2400 W ROGERS AV,39.357555,-76.665902,2017-07-02
151276,745441,2636118,Low,CD,DESTRUCT PROP,P171830855,1500 PARK AV,39.307783,-76.625152,2017-07-02
151309,745481,2550506,Low,ED,DESTRUCT PROP,P171543158,1800 RUTLAND AV,39.311054,-76.592978,2017-06-03
151489,745695,2619247,Low,ED,DESTRUCT PROP,P171772380,5400 PULASKI HY,39.300509000000005,-76.552351,2017-06-26
151572,745794,2550494,Low,NE,DESTRUCT PROP,P171543147,1300 E NORTHERN PY,39.366287,-76.588888,2017-06-03
151736,746003,2611853,Low,SE,DESTRUCT PROP,P171750342,3900 MT PLEASANT AV,39.29095,-76.56455600000001,2017-06-24
151967,746289,2651759,Low,ED,DESTRUCT PROP,P171881452,1400 E MADISON ST,39.29927,-76.59848000000001,2017-07-07
151998,746326,2712306,High,SD,DESTRUCT PROP,P172091388,2300 GABLE AV,39.255856,-76.655748,2017-07-28
152039,746379,2686109,High,SE,DESTRUCT PROP,P172001201,6700 YOUNGSTOWN AV,39.277774,-76.532653,2017-07-19
152058,746404,2668644,Low,SE,DESTRUCT PROP,P171941329,300 ALBEMARLE ST,39.286077,-76.602261,2017-07-13
152142,746518,2722807,Low,NE,DESTRUCT PROP,P172130621,3800 BELAIR RD,39.32516,-76.56902099999999,2017-08-01
152253,746658,2678576,High,SD,DESTRUCT PROP,P171972454,1200 S CAREY ST,39.280609000000005,-76.63538,2017-07-16
152312,746729,2717525,Low,ND,DESTRUCT PROP,P172110922,500 WINSTON AV,39.350103000000004,-76.609164,2017-07-30
152328,746748,2725653,Low,NE,DESTRUCT PROP,P172140432,6500 1/2 OLD HARFORD RD,39.363785,-76.558583,2017-08-02
152354,746788,2702983,Low,SD,DESTRUCT PROP,P172061127,600 BRIDGEVIEW RD,39.249676,-76.62163199999999,2017-07-25
152469,746937,2721592,Low,SW,DESTRUCT PROP,P172122543,3500 GELSTON DR,39.297764,-76.675736,2017-07-31
152487,746959,2717829,Low,SD,DESTRUCT PROP,P172111251,2400 ANNOR CT,39.263806,-76.641058,2017-07-30
152492,746965,2721690,Low,SD,DESTRUCT PROP,P172122574,1100 W LOMBARD ST,39.286668,-76.635304,2017-07-31
152506,746983,2646526,Low,SD,DESTRUCT PROP,P171862598,3800 S HANOVER ST,39.236437,-76.610574,2017-07-05
152605,747095,2718924,Medium,ED,DESTRUCT PROP,P172112465,2400 E MADISON ST,39.299863,-76.583336,2017-07-30
152611,747104,2693769,Low,NW,DESTRUCT PROP,P172023159,4100 FAIRVIEW AV,39.322815000000006,-76.68638299999999,2017-07-21
152661,747167,2709021,Low,WD,DESTRUCT PROP,P172081092,3300 WOODBROOK AV,39.31785,-76.65035999999999,2017-07-27
152717,747230,2650691,Low,NW,DESTRUCT PROP,P171880250,2500 LIBERTY HEIGHTS AV,39.319437,-76.65589399999999,2017-07-07
152719,747232,2688067,Low,SE,DESTRUCT PROP,P172010116,200-207 S HIGH ST,39.287528,-76.60260600000001,2017-07-20
152723,747236,2639836,Low,SW,DESTRUCT PROP,P171841958,2700 FREDERICK AV,39.280999,-76.65959000000001,2017-07-03
153173,747791,2788195,Low,SW,DESTRUCT PROP,P172361033,400 S AUGUSTA AV,39.27983,-76.684531,2017-08-24
153402,748057,2762686,Low,SE,DESTRUCT PROP,P172271360,200 BEALE CT,39.294111,-76.59520400000001,2017-08-15
153405,748061,2743504,Low,WD,DESTRUCT PROP,P172201752,1200 W LEXINGTON ST,39.290888,-76.637007,2017-08-08
153439,748098,2813369,Low,ED,DESTRUCT PROP,P172451018,1400 TOWNWAY,39.306129999999996,-76.601919,2017-09-02
153644,748347,2929779,High,ED,DESTRUCT PROP,P172872444,1500 N LUZERNE AV,39.308473,-76.58147199999999,2017-10-14
153665,748371,2863101,Low,SW,DESTRUCT PROP,P172632856,3100 BLK GRAYSON ST,39.306458,-76.669158,2017-09-20
153727,748453,2914723,Low,CD,DESTRUCT PROP,P172820901,2000 BRUNT ST,39.306446,-76.63718399999999,2017-10-09
153734,748460,2925700,Low,NW,DESTRUCT PROP,P172861015,3500 ELDORADO AV,39.330121999999996,-76.691293,2017-10-13
153976,748758,2828296,Low,NW,DESTRUCT PROP,P172510634,4000 CEDARDALE RD,39.33296,-76.67013399999999,2017-09-08
154240,749070,2886499,Low,NW,DESTRUCT PROP,P172720589,2800 NORFOLK AV,39.32806,-76.660258,2017-09-29
154246,749078,2931338,Low,WD,DESTRUCT PROP,P172881009,600 N CARROLLTON AV,39.295609000000006,-76.637123,2017-10-15
154341,749209,3011073,Low,NE,DESTRUCT PROP,P173181826,5700 BEECHDALE AV,39.357344,-76.58077800000001,2017-11-14
154370,749244,3011092,Low,SD,DESTRUCT PROP,P173181841,500 S GILMOR ST,39.282103,-76.64199599999999,2017-11-14
154404,749286,2950111,Low,NW,DESTRUCT PROP,P172951018,6600 VINCENT LN,39.354581,-76.707911,2017-10-22
154472,749378,3028979,Low,ED,DESTRUCT PROP,P173252020,1500 LESTER MORTON CT,39.298952,-76.597626,2017-11-21
154535,749461,3033130,Low,NE,DESTRUCT PROP,P173270771,1200 ROSSITER AV,39.347951,-76.598163,2017-11-23
154546,749476,3031967,Low,ND,DESTRUCT PROP,P173262431,3800 FALLS RD,39.334088,-76.63592299999999,2017-11-22
154588,749533,2967230,Low,SE,DESTRUCT PROP,P173011732,3800 EASTERN AV,39.28666,-76.56519399999999,2017-10-28
154592,749537,3079785,Low,SE,DESTRUCT PROP,P173462250,3100 PULASKI HY,39.295584000000005,-76.57300699999999,2017-12-12
154690,749660,3035663,High,SE,DESTRUCT PROP,P173281537,6300 EASTERN AV,39.287698,-76.54061899999999,2017-11-24
154719,749699,2963030,Low,NW,DESTRUCT PROP,P173000198,2600 GWYNNS FALLS PY,39.315596,-76.659235,2017-10-27
154741,749730,3070290,Low,ED,DESTRUCT PROP,P173421692,2200 JEFFERSON ST,39.296564000000004,-76.586349,2017-12-08
154792,749794,3005489,Low,NE,DESTRUCT PROP,P173160729,2100 WESTFIELD AV,39.364639000000004,-76.57157600000001,2017-11-12
154831,749849,3037225,Low,CD,DESTRUCT PROP,P173290753,800 WHITELOCK ST,39.314375,-76.631939,2017-11-25
154930,749974,3065171,Low,SW,DESTRUCT PROP,P173401770,700 N EDGEWOOD ST,39.295286,-76.675634,2017-12-06
154944,749994,3046180,Low,NW,DESTRUCT PROP,P173322943,5000 NORWOOD AV,39.329221000000004,-76.698996,2017-11-28
154984,750040,3045715,Low,SE,DESTRUCT PROP,P173322425,1500 EASTERN AV,39.28546,-76.596354,2017-11-28
155051,750168,3170631,Low,NE,DESTRUCT PROP,P180200111,4900 GUNTHER AV,39.326645,-76.550079,2018-01-20
155058,750186,3152393,Low,CD,DESTRUCT PROP,P180122632,400 E BALTIMORE ST,39.289722999999995,-76.610146,2018-01-12
155083,750257,3152617,Low,NW,DESTRUCT PROP,P180122883,2300 DRUID PARK DR,39.330325,-76.654209,2018-01-12
155462,760514,2570323,Low,WD,DESTRUCT PROP,P171611284,800 GEORGE ST,39.29542,-76.631025,2017-06-10
155611,761608,2501035,Low,NE,DESTRUCT PROP,P171381355,7200 HARFORD RD,39.368061,-76.547809,2017-05-18
155839,761933,2477797,Low,NW,DESTRUCT PROP,P171301058,6700 REISTERSTOWN RD,39.358228999999994,-76.70524300000001,2017-05-10
155980,762134,2492985,Low,SW,DESTRUCT PROP,P171352817,200 N GRANTLEY ST,39.290755,-76.676755,2017-05-15
156007,762168,2606823,Low,NE,DESTRUCT PROP,P171731573,4000 ORCHARD RIDGE BL,39.308991,-76.56118599999999,2017-06-22
156032,762198,2485826,Low,ED,DESTRUCT PROP,P171330770,900 N CENTRAL AV,39.300670000000004,-76.60025,2017-05-13
156144,762371,2636222,Low,ED,DESTRUCT PROP,P171830968,1600 DARLEY AV,39.314744,-76.59615500000001,2017-07-02
156156,762385,2553646,Low,SD,DESTRUCT PROP,P171560055,3800 ST VICTOR ST,39.232381,-76.59767099999999,2017-06-05
156234,762483,2796179,Low,SD,DESTRUCT PROP,P172390314,700 ROUNDVIEW RD,39.247805,-76.620835,2017-08-27
156293,762567,2713877,Low,SD,DESTRUCT PROP,P172093136,3700 7TH ST,39.234644,-76.601366,2017-07-28
156329,762609,2717863,Low,SD,DESTRUCT PROP,P172111288,2400 ANNOR CT,39.263806,-76.641058,2017-07-30
156393,762688,2819956,Low,CD,DESTRUCT PROP,P172472762,300 E PRATT ST,39.286612,-76.610875,2017-09-04
156504,762828,2823315,Low,ED,DESTRUCT PROP,P172490899,800 MC ALEER CT,39.299988,-76.60605699999999,2017-09-06
156543,762884,2789510,Low,SE,DESTRUCT PROP,P172362544,200 S PRESIDENT ST,39.286699,-76.604024,2017-08-24
156565,762915,2653591,Low,CD,DESTRUCT PROP,P171890246,900 PENNSYLVANIA AV,39.296611,-76.62610600000001,2017-07-08
156566,762916,2759751,Low,WD,DESTRUCT PROP,P172261192,1100 W FAYETTE ST,39.289819,-76.636151,2017-08-14
156756,763186,2740194,Low,SE,DESTRUCT PROP,P172191063,800 S BROADWAY,39.28245,-76.593466,2017-08-07
156891,763367,2659626,Low,SW,DESTRUCT PROP,P171911102,500 N FRANKLINTOWN RD,39.293548,-76.662673,2017-07-10
156911,763401,2732486,Low,SW,DESTRUCT PROP,P172161489,900 BLK POPLAR GROVE ST,39.298173999999996,-76.665121,2017-08-04
156986,763506,2863924,Low,SE,DESTRUCT PROP,P172640595,200 S DALLAS CT,39.288618,-76.596552,2017-09-21
157108,763659,2990424,Medium,NW,DESTRUCT PROP,P173101016,5500 REISTERSTOWN RD,39.347769,-76.690492,2017-11-06
157123,763677,2983993,High,NW,DESTRUCT PROP,P173072696,4100 LIBERTY HEIGHTS AV,39.328843,-76.687564,2017-11-03
157228,763828,2952125,Low,WD,DESTRUCT PROP,P172960574,800 N ARLINGTON AV,39.297952,-76.635789,2017-10-23
157277,763885,2920646,Low,SD,DESTRUCT PROP,P172841176,300 BLK S MOUNT ST,39.284361,-76.643549,2017-10-11
157280,763889,2920477,Low,NW,DESTRUCT PROP,P172840979,5100 PEMBRIDGE AV,39.350724,-76.670428,2017-10-11
157363,764007,2917108,Low,ED,DESTRUCT PROP,P172830494,1800 EDISON HY,39.310629,-76.573084,2017-10-10
157416,764073,2934147,Low,NE,DESTRUCT PROP,P172891230,2500 ROBB ST,39.318453999999996,-76.598141,2017-10-16
157423,764083,2936419,Low,SD,DESTRUCT PROP,P172900809,3800 10TH ST,39.232176,-76.596886,2017-10-17
157462,764135,2848250,Low,CD,DESTRUCT PROP,P172581530,100 N GAY ST,39.290665999999995,-76.60900699999999,2017-09-15
157540,764242,2802362,Low,SD,DESTRUCT PROP,P172411224,2800 SPELMAN RD,39.247040999999996,-76.628739,2017-08-29
157573,764281,2992872,Low,NW,DESTRUCT PROP,P173110784,6000 PARK HEIGHTS AV,39.356475,-76.689588,2017-11-07
157605,764329,2886901,Low,NE,DESTRUCT PROP,P172721085,3200 CHESTERFIELD AV,39.323024,-76.567374,2017-09-29
157661,764397,2992731,Low,WD,DESTRUCT PROP,P173110601,2400 REISTERSTOWN RD,39.315796,-76.649438,2017-11-07
157687,764428,2968341,Medium,SW,DESTRUCT PROP,P173012989,3000 BLK NORMOUNT CT,39.302594,-76.668353,2017-10-28
157695,764437,2946100,High,SE,DESTRUCT PROP,P172932818,1400 E LOMBARD ST,39.290234999999996,-76.59842900000001,2017-10-20
157721,764468,2825927,Low,SW,DESTRUCT PROP,P172501068,3100 EDMONDSON AV,39.294301000000004,-76.668727,2017-09-07
157739,764552,2961234,Low,SD,DESTRUCT PROP,P172991297,4100 DORIS AV,39.229608,-76.602836,2017-10-26
157798,764692,3078642,Low,NE,DESTRUCT PROP,P173460967,3000 MAYFIELD AV,39.348089,-76.774843,2017-12-12
157852,764825,3060336,High,SW,DESTRUCT PROP,P173382138,200 DIENER PL,39.283316,-76.68755,2017-12-04
157855,764837,3071804,Low,ND,DESTRUCT PROP,P173430531,800 GLENWOOD AV,39.353038,-76.60454399999999,2017-12-09
157967,765133,3025531,Low,SW,DESTRUCT PROP,P173240839,1000 WILDWOOD PY,39.298596,-76.683962,2017-11-20
158111,765450,3054594,Low,NE,DESTRUCT PROP,P173360995,6100 ALTA AV,39.353991,-76.54474599999999,2017-12-02
158149,768479,2456202,Low,SE,DESTRUCT PROP,P171222653,6000 EASTERN AV,39.287539,-76.544535,2017-05-02
158193,793082,2528147,Low,SE,DESTRUCT PROP,P171470743,200 S WASHINGTON ST,39.289012,-76.58899100000001,2017-05-27
158243,793193,2504802,Low,ND,DESTRUCT PROP,P171391949,2900 KESWICK RD,39.322364,-76.627989,2017-05-19
158304,793350,2494301,Low,ED,DESTRUCT PROP,P171360885,1000 N EDEN ST,39.301787,-76.599362,2017-05-16
158325,793390,2464694,Low,SW,DESTRUCT PROP,P171252029,3300 PRESSTMAN ST,39.304477,-76.672099,2017-05-05
158329,793397,2465371,Low,SE,DESTRUCT PROP,P171252806,200 S CLINTON ST,39.289571,-76.570178,2017-05-05
158355,793453,2457817,Low,ND,DESTRUCT PROP,P171230863,900 GORSUCH AV,39.326353999999995,-76.604299,2017-05-03
158390,793530,2462598,Low,NE,DESTRUCT PROP,P171242909,2400 BELAIR RD,39.317686,-76.578171,2017-05-04
158420,793587,2457534,Low,ND,DESTRUCT PROP,P171230530,4300 PIMLICO RD,39.339059999999996,-76.66403100000001,2017-05-03
158421,793589,2472201,Low,NE,DESTRUCT PROP,P171281284,6800 MCCLEAN BL,39.36995,-76.56710799999999,2017-05-08
158426,793600,2471932,Low,NW,DESTRUCT PROP,P171280985,3600 GARRISON BL,39.329803999999996,-76.68243299999999,2017-05-08
158439,793618,2481888,Low,SD,DESTRUCT PROP,P171312583,1500 W PRATT ST,39.285398,-76.64102199999999,2017-05-11
158468,793664,2508575,Low,WD,DESTRUCT PROP,P171402491,WB I 200 W/N SCHROEDER ST,39.290945,-76.63389000000001,2017-05-20
158471,793667,2483010,Low,SD,DESTRUCT PROP,P171320845,1800 CHERRY HILL RD,39.256781,-76.63337299999999,2017-05-12
158480,793682,2474742,Low,NE,DESTRUCT PROP,P171290891,3100 RUECKERT AV,39.347245,-76.563974,2017-05-09
158543,793812,2469975,Low,NW,DESTRUCT PROP,P171271516,5100 PARK HEIGHTS AV,39.348489,-76.674908,2017-05-07
158584,793893,2480099,Low,SE,DESTRUCT PROP,P171310473,3400 E PRATT ST,39.290209999999995,-76.56870500000001,2017-05-11
158588,793898,2493046,Low,SW,DESTRUCT PROP,P171352869,3700 CHESHOLM RD,39.310214,-76.680959,2017-05-15
158594,793906,2472345,Low,ND,DESTRUCT PROP,P171281458,3600 ELM AV,39.331301,-76.631232,2017-05-08
158598,793911,2466623,Low,SE,DESTRUCT PROP,P171260903,1000 BINNEY ST,39.281102000000004,-76.577884,2017-05-06
158652,794025,2477839,Low,ED,DESTRUCT PROP,P171301101,300 N GAY ST,39.2933,-76.607987,2017-05-10
158687,794079,2491006,Low,NW,DESTRUCT PROP,P171350555,2900 WAYNE AV,39.325414,-76.704287,2017-05-15
158698,794092,2505016,Low,CD,DESTRUCT PROP,P171392186,300 W LOMBARD ST,39.287561,-76.619879,2017-05-19
158748,794155,2525499,Low,ND,DESTRUCT PROP,P171461546,900 HOMESTEAD ST,39.32571,-76.60470500000001,2017-05-26
158772,794195,2508335,Low,TRU,DESTRUCT PROP,P171402214,1600 SPRAY CT,39.305784,-76.644116,2017-05-20
158789,794215,2529260,Low,ND,DESTRUCT PROP,P171472014,2100 SOUTH RD,39.362963,-76.659516,2017-05-27
158821,794257,2518659,Low,SW,DESTRUCT PROP,P171440655,3000 PHELPS LN,39.288363000000004,-76.669751,2017-05-24
158845,794290,2533820,Low,CD,DESTRUCT PROP,P171490959,2400 LINDEN AV,39.313984999999995,-76.635747,2017-05-29
158870,794327,2534520,Low,NW,DESTRUCT PROP,P171491731,3700 DOLFIELD AV,39.337083,-76.676298,2017-05-29
158952,794429,2536184,Low,SD,DESTRUCT PROP,P171500590,300 S MOUNT ST,39.284361,-76.643549,2017-05-30
158970,794449,2526632,Low,ED,DESTRUCT PROP,P171462822,800 BLK N COLLINGTON AV,39.299743,-76.586727,2017-05-26
158990,794478,2495464,Low,ND,DESTRUCT PROP,P171362204,600 MELVILLE AV,39.33163,-76.60732800000001,2017-05-16
158992,794482,2503672,Low,CD,DESTRUCT PROP,P171390658,200 W LAFAYETTE AV,39.306643,-76.624326,2017-05-19
158993,794485,2555898,Low,SE,DESTRUCT PROP,P171562591,500 S CLINTON ST,39.286058000000004,-76.569936,2017-06-05
159009,794504,2510725,Low,NE,DESTRUCT PROP,P171411431,1700 E BELVEDERE AV,39.357647,-76.581969,2017-05-21
159011,794506,2485627,Low,NW,DESTRUCT PROP,P171330535,4000 CLARKS LN,39.359121,-76.70393299999999,2017-05-13
159015,794510,2526268,Low,WD,DESTRUCT PROP,P171462413,900 N MOUNT ST,39.299136,-76.64437,2017-05-26
159040,794544,2508233,Low,NE,DESTRUCT PROP,P171402110,1300 NORTHVIEW RD,39.342586,-76.596849,2017-05-20
159068,794584,2512495,Low,SE,DESTRUCT PROP,P171420490,200 S LINWOOD AV,39.289023,-76.575976,2017-05-22
159120,794657,2533735,Low,SE,DESTRUCT PROP,P171490860,3600 E LOMBARD ST,39.291402000000005,-76.567317,2017-05-29
159124,794662,2525511,Low,NE,DESTRUCT PROP,P171461554,3300 CHESTERFIELD AV,39.322429,-76.566519,2017-05-26
159143,794685,2528187,Low,NE,DESTRUCT PROP,P171470793,3000 BAYONNE AV,39.354161,-76.559842,2017-05-27
159207,794762,2534922,Low,SE,DESTRUCT PROP,P171492166,3500 BLK MT PLEASANT AV,39.290889,-76.56804100000001,2017-05-29
159243,794809,2501447,Low,SD,DESTRUCT PROP,P171381819,800 ROUNDVIEW RD,39.246840999999996,-76.621977,2017-05-18
159253,794819,2540377,Low,SE,DESTRUCT PROP,P171512046,3100 E FAYETTE ST,39.294764,-76.573068,2017-05-31
159267,794841,2536558,Low,SW,DESTRUCT PROP,P171501054,700 N EDGEWOOD ST,39.295286,-76.675634,2017-05-30
159310,794900,2527024,Low,NW,DESTRUCT PROP,P171463250,3500 MANCHESTER AV,39.344945,-76.675432,2017-05-26
159346,794949,2505124,Low,NE,DESTRUCT PROP,P171392294,3100 KENYON AV,39.324162,-76.567656,2017-05-19
159356,794964,2516924,Low,ED,DESTRUCT PROP,P171432221,1000 RUTLAND AV,39.302277000000004,-76.592442,2017-05-23
159365,794974,2545916,Low,SD,DESTRUCT PROP,P171531362,2800 BOOKERT DR,39.247467,-76.62718100000001,2017-06-02
159368,794979,2551673,Low,NE,DESTRUCT PROP,P171551045,3200 LAWNVIEW AV,39.319555,-76.573574,2017-06-04
159371,794982,2539936,Low,WD,DESTRUCT PROP,P171511554,1400 W NORTH AV,39.310131,-76.641246,2017-05-31
159372,794983,2560631,Low,NE,DESTRUCT PROP,P171580954,1300 PENTWOOD RD,39.348181,-76.595656,2017-06-07
159413,795035,2567283,Low,ED,DESTRUCT PROP,P171601648,4100 ASHLAND AV,39.301686,-76.5632,2017-06-09
159446,795071,2546846,Low,SD,DESTRUCT PROP,P171532340,500 S SHARP ST,39.283179,-76.617603,2017-06-02
159467,795099,2584595,Low,ED,DESTRUCT PROP,P171660620,1200 E 20TH ST,39.312829,-76.602338,2017-06-15
159490,795133,2549249,Low,ED,DESTRUCT PROP,P171541765,1600 E PRESTON ST,39.305243,-76.596641,2017-06-03
159718,795418,2542258,Low,CD,DESTRUCT PROP,P171520766,200 W LAFAYETTE AV,39.306643,-76.624326,2017-06-01
159736,795447,2607192,Low,SE,DESTRUCT PROP,P171731960,3300 LEVERTON AV,39.291857,-76.57015899999999,2017-06-22
159746,795458,2574070,Low,ND,DESTRUCT PROP,P171622236,1000 UNION AV,39.333508,-76.633379,2017-06-11
159748,795460,2573312,Low,SD,DESTRUCT PROP,P171621179,3900 S HANOVER ST,39.235372999999996,-76.611113,2017-06-11
159757,795473,2566815,Low,NE,DESTRUCT PROP,P171601115,5800 CEDONIA AV,39.342141,-76.53214799999999,2017-06-09
159759,795476,2600140,Low,SE,DESTRUCT PROP,P171711013,100 BETHEL ST,39.291576,-76.59490100000001,2017-06-20
159789,795518,2573070,Low,NE,DESTRUCT PROP,P171620905,1400 HORNERS LN,39.30891,-76.552989,2017-06-11
159822,795559,2587964,Low,SE,DESTRUCT PROP,P171670790,3000 E BALTIMORE ST,39.292289000000004,-76.574545,2017-06-16
159860,795608,2584773,Low,SW,DESTRUCT PROP,P171660769,5400 FREDERICK AV,39.279928000000005,-76.706469,2017-06-15
159864,795613,2633274,Low,NW,DESTRUCT PROP,P171821056,2700 GARRISON BL,39.318425,-76.676819,2017-07-01
159881,795632,2588446,Low,ND,DESTRUCT PROP,P171671263,300 E BELVEDERE AV,39.364024,-76.61333,2017-06-16
159891,795644,2559267,Low,SD,DESTRUCT PROP,P171572956,2800 BLK HINSDALE DR,39.256753,-76.644141,2017-06-06
159906,795662,2621856,Low,NE,DESTRUCT PROP,P171782007,7700 FREDKERT AV,39.365421999999995,-76.532844,2017-06-27
159922,795683,2627037,Low,ED,DESTRUCT PROP,P171800881,800 N MADEIRA ST,39.300107000000004,-76.585976,2017-06-29
159937,795702,2629726,Low,ED,DESTRUCT PROP,P171810474,400 N FRONT ST,39.293034999999996,-76.607656,2017-06-30
159941,795706,2609817,Low,NE,DESTRUCT PROP,P171741594,2500 KIRK AV,39.318681,-76.601563,2017-06-23
159950,795717,2560949,Low,SD,DESTRUCT PROP,P171581334,100 W OSTEND ST,39.274673,-76.615933,2017-06-07
159976,795749,2633380,Low,SD,DESTRUCT PROP,P171821178,2800 WEGWORTH LN,39.253696000000005,-76.64022299999999,2017-07-01
159985,795760,2575451,Low,SD,DESTRUCT PROP,P171630463,1700 COLE ST,39.282154,-76.64341999999999,2017-06-12
159998,795777,2543410,Low,SD,DESTRUCT PROP,P171522066,1600 FILBERT ST,39.225285,-76.58844,2017-06-01
160018,795802,2586641,Low,ND,DESTRUCT PROP,P171662844,100 W 25TH ST,39.317788,-76.618565,2017-06-15
160024,795809,2604019,Low,NW,DESTRUCT PROP,P171721886,5100 REISTERSTOWN RD,39.342265000000005,-76.6826,2017-06-21
160036,795823,2542462,Low,NE,DESTRUCT PROP,P171520987,1100 E 33RD ST,39.328423,-76.6005,2017-06-01
160045,795833,2600566,Low,NW,DESTRUCT PROP,P171711482,6000 REISTERSTOWN RD,39.352301000000004,-76.696874,2017-06-20
160072,795864,2577469,Low,NE,DESTRUCT PROP,P171632839,1700 HARTSDALE RD,39.350381,-76.584195,2017-06-12
160081,795874,2545233,Low,ED,DESTRUCT PROP,P171530471,900 E CHASE ST,39.302816,-76.604978,2017-06-02
160101,795896,2573236,Low,SW,DESTRUCT PROP,P171621093,2000 LETITIA AV,39.262213,-76.654219,2017-06-11
160116,795919,2556108,Low,ND,DESTRUCT PROP,P171562815,1100 E BELVEDERE AV,39.360551,-76.59546999999999,2017-06-05
160122,795925,2589229,Low,WD,DESTRUCT PROP,P171672129,1100 CLENDENIN ST,39.310973,-76.637019,2017-06-16
160155,795968,2659434,Low,NE,DESTRUCT PROP,P171910882,3600 ERDMAN AV,39.317679999999996,-76.569903,2017-07-10
160174,795994,2669155,Low,SE,DESTRUCT PROP,P171941875,3100 BOSTON ST,39.277507,-76.57181,2017-07-13
160194,796021,2629918,Low,NE,DESTRUCT PROP,P171810722,5000 FRANKFORD AV,39.328796000000004,-76.541568,2017-06-30
160201,796029,2633261,Low,NW,DESTRUCT PROP,P171821037,4700 LIBERTY HEIGHTS AV,39.331412,-76.695828,2017-07-01
160258,796109,2630131,Low,SW,DESTRUCT PROP,P171810937,700 ALLENDALE ST,39.295312,-76.678435,2017-06-30
160275,796130,2647048,Low,NW,DESTRUCT PROP,P171863122,3000 THORNDALE AV,39.346798,-76.669822,2017-07-05
160313,796184,2648737,Low,SE,DESTRUCT PROP,P171871386,100 N GLOVER ST,39.293554,-76.579825,2017-07-06
160381,796267,2688617,Low,SE,DESTRUCT PROP,P172010797,100 KANE ST,39.292271,-76.535934,2017-07-20
160445,796358,2627816,Low,ND,DESTRUCT PROP,P171801782,200 W READ ST,39.300368,-76.618803,2017-06-29
160485,796405,2659380,Low,SW,DESTRUCT PROP,P171910820,1000 N ELLAMONT ST,39.300471,-76.669957,2017-07-10
160533,796471,2627518,Low,WD,DESTRUCT PROP,P171801456,1500 HARLEM AV,39.296812,-76.639996,2017-06-29
160546,796487,2617884,Low,ED,DESTRUCT PROP,P171770821,800 N LINWOOD AV,39.300244,-76.57672600000001,2017-06-26
160565,796516,2690243,Low,NE,DESTRUCT PROP,P172012619,2900 AILSA AV,39.347662,-76.567138,2017-07-20
160566,796517,2655116,Low,CD,DESTRUCT PROP,P171891951,100 N EUTAW ST,39.290541,-76.621016,2017-07-08
160597,796559,2615548,Low,NW,DESTRUCT PROP,P171761244,4300 W FOREST PARK AV,39.323365,-76.69067700000001,2017-06-25
160598,796560,2652774,Low,NW,DESTRUCT PROP,P171882561,3000 GRANTLEY AV,39.336664,-76.669224,2017-07-07
